player_id,player_name,elo,elo_rank,elo_change_10,elo_rank_change_10,atp_rank,atp_points,hard_elo,hard_elo_rank,hard_elo_change_10,hard_elo_rank_change_10,clay_elo,clay_elo_rank,clay_elo_change_10,clay_elo_rank_change_10,grass_elo,grass_elo_rank,grass_elo_change_10,grass_elo_rank_change_10,carpet_elo,carpet_elo_rank,carpet_elo_change_10,carpet_elo_rank_change_10,matches_played,is_active
100529,Kevin Curren,1505.8789229246806,562.0,21.744853551974074,-321.0,,,1498.7172892814635,533.0,11.966219653279268,-350.0,1491.6823866347734,636.0,,,1479.5527049946124,815.0,,,1506.2541176915265,155.0,-5.745882308473483,-150.0,58.0,False
104453,Michael Ryderstedt,1505.8176964306192,563.0,2.9889743502162673,-259.0,,,1518.2374147995176,345.0,6.237414799517637,-163.0,1487.12701797261,868.0,,,,,,,,,,,17.0,False
101251,Eric Winogradsky,1505.8135241077603,564.0,,,,,,,,,1502.3898149121028,487.0,,,,,,,1500.8362749984428,185.0,,,4.0,False
103902,Jan Mertl,1505.8123910023899,565.0,,,,,,,,,1502.4339955476669,484.0,,,,,,,,,,,2.0,False
211673,Duncan Chan,1505.7635548979604,566.0,,,667.0,51.0,1499.7952046686448,517.0,,,,,,,,,,,,,,,2.0,True
121531,Mats Moraing,1505.654776253541,567.0,,,,,,,,,1511.0552093782608,388.0,,,1490.7948094421558,513.0,,,,,,,3.0,False
210167,Tom Gentzsch,1505.625586544797,568.0,,,228.0,253.0,,,,,1513.1009508140016,359.0,,,1489.2335423807597,565.0,,,,,,,8.0,True
101349,Adam Malik,1505.4804204717218,569.0,,,,,,,,,,,,,,,,,1501.7530668958282,179.0,,,4.0,False
105542,Bastian Trinker,1505.1588506723833,570.0,,,,,,,,,1506.223454470161,430.0,,,,,,,,,,,3.0,False
101797,Jacco Eltingh,1505.1518988632802,571.0,-61.080765994372314,-491.0,,,1466.3134942435654,1246.0,-10.695170242080394,-926.0,1549.4035078399124,202.0,-33.51324292143158,-165.0,1544.3701147611253,150.0,-28.92659599751255,-132.0,1532.9982419582986,90.0,-21.040881117399977,-58.0,239.0,False
103003,Jean Francois Bachelot,1505.1087475335598,572.0,-4.041326207678139,-412.0,,,1506.78668918538,440.0,,,1496.460307899797,577.0,,,1482.5031371726138,780.0,,,1502.8228383245864,170.0,,,11.0,False
208279,Alejandro Moro Canas,1505.0795493237706,573.0,,,242.0,234.0,1489.4997834746016,752.0,,,1508.440511496631,410.0,,,1499.8805091265567,406.0,,,,,,,9.0,True
104311,Leonardo Tavares,1504.9914865138517,574.0,,,,,,,,,1503.8108706550343,461.0,,,,,,,,,,,2.0,False
105406,Roberto Marcora,1504.9491655059408,575.0,,,,,1508.9538651760793,415.0,,,1486.6163608239126,886.0,,,,,,,,,,,7.0,False
101234,Patrik Kuhnen,1504.932642104913,576.0,28.411995214736635,-203.0,,,1441.6291724137554,1497.0,-77.48833119086589,-1436.0,1427.1725616132164,1491.0,-18.732824701271966,-1228.0,1468.2357196788623,977.0,-64.73382506300322,-959.0,1515.6389349357319,124.0,5.620715198125026,-61.0,126.0,False
102167,Juan Albert Viloca Puig,1504.9190150156285,577.0,10.105702714262861,-303.0,,,1420.7191299801616,1602.0,3.9301976332210415,-1072.0,1524.6563632531022,291.0,-0.8123279808196457,-191.0,1487.319694241007,699.0,,,1469.0805761314973,525.0,,,127.0,False
144797,Carl Soderlund,1504.7756822714155,578.0,,,,,,,,,1503.640851619118,464.0,,,,,,,,,,,2.0,False
103393,Yuri Schukin,1504.7349200296467,579.0,5.715992627034211,-230.0,,,1431.0951671117032,1560.0,,,1548.6178330435462,205.0,24.146833795810153,-51.0,,,,,,,,,32.0,False
105583,Dusan Lajovic,1504.6815034954764,580.0,-2.1049003834157247,-60.0,137.0,446.0,1517.4404492478393,352.0,-29.503843017919735,-132.0,1508.7879548976189,408.0,-42.699657673149204,-215.0,1438.7155683351423,1154.0,-16.989376403474353,-277.0,,,,,479.0,True
105826,Alejandro Gomez Gb42,1504.629863615939,581.0,,,,,1502.213197475007,481.0,,,,,,,,,,,,,,,2.0,False
106175,Ricardo Rodriguez,1504.586535901407,582.0,,,1261.0,8.0,1489.120555652124,772.0,,,1517.9232672159949,327.0,,,,,,,,,,,8.0,True
144870,Federico Agustin Gomez,1504.3556560682775,583.0,21.748235571940995,556.0,179.0,328.0,1494.9944822983305,583.0,,,1513.0469392520085,361.0,,,1487.9804161756228,650.0,,,,,,,15.0,True
101890,Jonathan Stark,1504.3452367715222,584.0,-25.68365202011819,-448.0,,,1468.6452138379864,1218.0,-15.8053406925344,-911.0,1461.2277271905534,1270.0,-8.258184876671294,-1016.0,1498.978091106144,423.0,-53.2596837436306,-390.0,1592.4525460847428,36.0,22.574160179518685,-9.0,259.0,False
101733,Jan Siemerink,1504.2917281842365,585.0,-47.08776027310296,-466.0,,,1554.523862992015,217.0,7.46161480494834,-118.0,1443.2104624309302,1409.0,-49.94141682132886,-1185.0,1515.2813693731239,258.0,-44.38323467807413,-223.0,1567.8384709563993,53.0,-91.69475893730032,-39.0,485.0,False
212711,Daniel Jade,1504.2645701350862,586.0,,,1442.0,5.0,,,,,1498.839832556523,543.0,,,,,,,,,,,2.0,True
126197,Orlando Luz,1504.217322379409,587.0,,,1050.0,15.0,,,,,1516.3362915899058,338.0,,,1488.0,639.0,,,,,,,6.0,True
104043,Marc Lopez,1504.2035253512668,588.0,-46.735858791713554,-442.0,,,1501.1383849807912,492.0,,,1502.756283848204,477.0,-48.970036439409114,-378.0,1496.2369051572505,440.0,,,,,,,51.0,False
100790,Bruce Derlin,1504.0983392278772,589.0,,,,,1502.0371406477684,486.0,,,,,,,,,,,,,,,2.0,False
106302,Andrew Harris,1504.0670391487474,590.0,,,,,1499.5202058245272,524.0,,,,,,,,,,,,,,,3.0,False
104593,Daniel Gimeno Traver,1504.0373570867189,591.0,-11.23100690227443,-282.0,,,1385.998110642793,1672.0,-25.89122204755745,-559.0,1534.6596876483165,250.0,-31.45422111810535,-126.0,1388.4282921835409,1225.0,-74.79610965903316,-591.0,,,,,269.0,False
102201,Lionel Roux,1504.0149335845265,592.0,7.2027975417584,-323.0,,,1492.2935996037604,648.0,0.9022095366508438,-394.0,1450.7926330766836,1360.0,-4.296430043036253,-951.0,1448.1522362067765,1120.0,,,1454.4754139957715,593.0,-29.301012551642998,-328.0,183.0,False
101027,Jaroslav Bulant,1503.8820569695888,593.0,,,,,,,,,1509.9219151445227,399.0,,,,,,,1491.5927597508894,253.0,,,3.0,False
126129,Billy Harris,1503.5897892856374,594.0,-7.799440016823155,-127.0,150.0,408.0,1440.9220375257473,1503.0,-53.39992809339901,-951.0,1478.858215009925,1026.0,,,1539.618343573866,161.0,22.967784741742207,67.0,,,,,37.0,True
101061,Jimmy Arias,1503.5214579718124,595.0,-5.872648495379508,-498.0,,,1519.8261857564557,334.0,24.333889114039494,-230.0,1475.8247256468965,1091.0,-50.1858272057093,-1063.0,,,,,,,,,61.0,False
108748,Lukas Mugevicius,1503.514970823587,596.0,,,,,1489.6270892169046,746.0,,,1512.0,370.0,,,,,,,,,,,4.0,False
104495,Florin Mergea,1503.3218249914971,597.0,,,,,,,,,1499.4922554415637,530.0,,,1500.8223946046776,379.0,,,,,,,4.0,False
103369,Melle Van Gemerden,1503.2437178503249,598.0,,,,,1497.0406392528344,556.0,,,1502.651657046801,480.0,,,1502.4105253450982,355.0,,,,,,,10.0,False
104071,Raven Klaasen,1503.2159441033014,599.0,,,,,1487.7390613756008,857.0,,,,,,,1513.824182590365,263.0,,,,,,,8.0,False
101059,Richard Vogel,1503.1767387006896,600.0,,,,,,,,,1514.9924956683922,347.0,,,1487.585699413623,679.0,,,,,,,4.0,False
102021,Michael Chang,1503.0032212259691,601.0,-55.317420305078485,-483.0,,,1507.8930861764882,425.0,-38.34483559809814,-312.0,1569.6485916825034,155.0,-62.59268384439588,-115.0,1529.191948852815,195.0,-38.26075044887352,-164.0,1692.901359567844,10.0,-18.359547538040715,-1.0,755.0,False
106044,Nicolas Kicker,1502.91419050209,602.0,-47.76880599570336,-389.0,358.0,142.0,1486.083718969343,944.0,6.955529257583294,-145.0,1501.895331336982,495.0,-48.13713365570129,-334.0,1490.4609095771207,522.0,,,,,,,47.0,True
103478,Diego Veronelli,1502.854679256856,603.0,,,,,1493.4119595957338,621.0,,,1504.274959615166,455.0,,,,,,,,,,,5.0,False
105004,Dimitar Kutrovsky,1502.8178051003433,604.0,,,,,1502.3327508477876,480.0,,,,,,,,,,,,,,,2.0,False
