player_id,player_name,match_index,elo
100653,Andres Gomez,7109,1494.902526218903
100653,Andres Gomez,7266,1483.2896641215746
100656,Ivan Lendl,30,1488.0
100656,Ivan Lendl,76,1500.414300586377
100656,Ivan Lendl,160,1525.583479399736
100656,Ivan Lendl,174,1537.9559970836583
100656,Ivan Lendl,181,1550.313802453291
100656,Ivan Lendl,186,1551.0556359748066
100656,Ivan Lendl,234,1560.9557935751245
100656,Ivan Lendl,250,1570.8740830404722
100656,Ivan Lendl,262,1593.587753685725
100656,Ivan Lendl,264,1604.028174003903
100656,Ivan Lendl,281,1613.9750323597652
100656,Ivan Lendl,305,1631.9324354100613
100656,Ivan Lendl,309,1640.7138305473027
100656,Ivan Lendl,311,1651.2755928154231
100656,Ivan Lendl,373,1658.3576401308537
100656,Ivan Lendl,397,1672.2297286675623
100656,Ivan Lendl,401,1679.490933133601
100656,Ivan Lendl,403,1663.2291108398742
100656,Ivan Lendl,774,1676.9040056709252
100656,Ivan Lendl,778,1684.6608463545651
100656,Ivan Lendl,780,1696.2128429441673
100656,Ivan Lendl,954,1690.1008102431188
100656,Ivan Lendl,970,1699.1919203611662
100656,Ivan Lendl,978,1705.698581080366
100656,Ivan Lendl,1084,1671.690563958798
100656,Ivan Lendl,1333,1655.1140430410733
100656,Ivan Lendl,1485,1660.8301806540833
100656,Ivan Lendl,1543,1655.6334501463064
100656,Ivan Lendl,1775,1661.8497810350202
100656,Ivan Lendl,1791,1669.6875118126893
100656,Ivan Lendl,1803,1661.3846304301771
100656,Ivan Lendl,1971,1670.306522720463
100656,Ivan Lendl,1985,1655.4945687696447
100656,Ivan Lendl,2128,1645.6634036104815
100656,Ivan Lendl,2150,1652.7015327481417
100656,Ivan Lendl,2157,1659.3659366481602
100656,Ivan Lendl,2161,1668.5831941853194
100656,Ivan Lendl,2164,1691.2963416961036
100656,Ivan Lendl,2227,1699.2544144734456
100656,Ivan Lendl,2274,1704.2588606834026
100656,Ivan Lendl,2309,1718.940164840664
100656,Ivan Lendl,2314,1733.0782116335395
100656,Ivan Lendl,2317,1721.5190022055838
100656,Ivan Lendl,2581,1707.1919008708362
100656,Ivan Lendl,2705,1711.3377042362563
100656,Ivan Lendl,2715,1717.2474794099833
100656,Ivan Lendl,2723,1712.1985017696848
100656,Ivan Lendl,2841,1718.1185661815985
100656,Ivan Lendl,2853,1705.4164917316964
100656,Ivan Lendl,3035,1728.3771062431797
100656,Ivan Lendl,3036,1740.515891064008
100656,Ivan Lendl,3037,1729.2523102769387
100656,Ivan Lendl,3118,1717.1032638600643
100656,Ivan Lendl,3174,1722.731947695371
100656,Ivan Lendl,3202,1730.279058719101
100656,Ivan Lendl,3223,1730.0241530796889
100656,Ivan Lendl,3240,1735.1025426473946
100656,Ivan Lendl,3250,1744.5699987002545
100656,Ivan Lendl,3255,1732.536432049631
100656,Ivan Lendl,3368,1724.0492921547739
100656,Ivan Lendl,3385,1728.6958528340988
100656,Ivan Lendl,3399,1711.5261025365974
100656,Ivan Lendl,3671,1726.9355902291945
100656,Ivan Lendl,3675,1711.2714060351345
100656,Ivan Lendl,3942,1693.6830017329219
100656,Ivan Lendl,4079,1687.3069475865818
100656,Ivan Lendl,4109,1671.6072121708905
100656,Ivan Lendl,4220,1683.7729817065642
100656,Ivan Lendl,4353,1649.3705334666663
100656,Ivan Lendl,4521,1655.523082970995
100656,Ivan Lendl,4556,1662.2892152627282
100656,Ivan Lendl,4583,1658.7243349901876
100656,Ivan Lendl,4764,1664.7255084692652
100656,Ivan Lendl,4774,1673.114529686298
100656,Ivan Lendl,4811,1663.8417084851899
100656,Ivan Lendl,4825,1669.9600387569874
100656,Ivan Lendl,4832,1681.8389539071052
100656,Ivan Lendl,4837,1682.9357404504835
100656,Ivan Lendl,5001,1690.5106678410539
100656,Ivan Lendl,5015,1697.109093024108
100656,Ivan Lendl,5022,1706.109092682051
100656,Ivan Lendl,5028,1711.0881167612
100656,Ivan Lendl,5143,1720.2842301443297
100656,Ivan Lendl,5153,1729.3560822143825
100656,Ivan Lendl,5162,1732.4079666279229
100656,Ivan Lendl,5176,1735.8946037446158
100656,Ivan Lendl,5186,1742.5074798675962
100656,Ivan Lendl,5193,1742.4189686084014
100656,Ivan Lendl,5309,1749.522608638054
100656,Ivan Lendl,5343,1757.461009773778
100656,Ivan Lendl,5370,1774.780538297319
100656,Ivan Lendl,5375,1765.291929253897
100656,Ivan Lendl,5379,1768.9049614573921
100656,Ivan Lendl,5401,1754.0501290935547
100656,Ivan Lendl,5440,1759.0986957577009
100656,Ivan Lendl,5454,1765.384641012368
100656,Ivan Lendl,5464,1759.740192087014
100656,Ivan Lendl,5581,1764.2518702315467
100656,Ivan Lendl,5591,1770.4378571528525
100656,Ivan Lendl,5713,1762.4424110296768
100656,Ivan Lendl,5725,1770.0485138644183
100656,Ivan Lendl,5731,1782.3763500346906
100656,Ivan Lendl,5734,1794.1052121513837
100656,Ivan Lendl,5988,1805.1810921330905
100656,Ivan Lendl,5998,1786.0878979893857
100656,Ivan Lendl,6221,1767.323125429828
100656,Ivan Lendl,6333,1754.292710240284
100656,Ivan Lendl,6437,1757.715181152349
100656,Ivan Lendl,6447,1740.6414816708373
100656,Ivan Lendl,6478,1752.2129007914314
100656,Ivan Lendl,6483,1761.8797688973157
100656,Ivan Lendl,6486,1779.5557292956782
100656,Ivan Lendl,6843,1767.0767421082949
100656,Ivan Lendl,6851,1771.7935676453262
100656,Ivan Lendl,6855,1757.0330088444075
100656,Ivan Lendl,6989,1769.4880159645056
100656,Ivan Lendl,6995,1783.406206092008
100656,Ivan Lendl,6998,1790.3343857779494
100656,Ivan Lendl,7032,1777.4952067506254
100656,Ivan Lendl,7044,1763.5789764513677
100656,Ivan Lendl,7156,1766.8972883413803
100656,Ivan Lendl,7167,1778.5669977203147
100656,Ivan Lendl,7169,1788.0841450009993
100656,Ivan Lendl,7170,1799.0883841309656
100656,Ivan Lendl,7199,1804.132019187412
100656,Ivan Lendl,7219,1797.023686873743
